News Title,Content
Ahmedabad: Cops fail to slap triple talaq law on NRI’s mail | Ahmedabad News - Times of India,"AHMEDABAD: A 32-year-old woman from the Paldi area of the city on Thursday filed a complaint of domestic violence and dowry harassment with women’s police station (west) alleging that her husband, who is based in Denmark at present, had given her divorce by a letter sent through a courier. The complainant stressed her husband be booked under the newly introduced law — The Muslim Women (Protection of Rights on Marriage) Act, 2019, bu the police did not slap the charge on her husband. “My husband had on September 9, 2019 sent me a Talaqnama (divorce paper) writing talaq for three times and deposited Iddat amount of Rs 15,000 in my bank account,” states the complainant. Iddat amount is given for maintenance of a Muslim woman who has been given divorce as she has to remain aloof and cannot marry for four months after divorce. The woman, an MSC and MPhil degree owner, had married the NRI man, aged around 35, who is from Juhapura on January 29, 2011 according to family arrangement. As her husband was working as an engineer in Denmark, her in-laws began seeking dowry from her soon after her marriage. She also alleged that her in-laws and husband also scorned her as her father had died of cancer. “They used to harass me saying that my father died of cancer and I would spread infection to their family,” she states in the FIR. On June 26, 2016, her husband had taken her to Denmark but he used to torture her over petty issues even there. He did not even bear the cost of her medicines during pregnancy there, she states in the FIR. As her health condition worsened, her husband had on September 20, 2016, sent her back to India. When she was staying at her in-law’s place in Juhapura, they used to beat her even during pregnancy. On March 24, 2017, she delivered a girl child which did not go well with her in-laws who again began harassing her saying that if they knew that she would deliver a girl child, they would have forced her to abort the fetus, states the FIR. Download The Times of India News App for Latest City News."
 Govt bats to retain Parsi jury system to protect customs | India News - Times of India,"NEW DELHI: After enacting a law to make triple talaq a punishable offence, the Centre told the Supreme Court on Tuesday that jury system to adjudicate matrimonial disputes, including divorce and child custody, through a jury system needed to be retained for the Parsi community. In response to a Parsi woman’s petition challenging several provisions of the Parsi Marriage and Divorce Act, 1936, the Centre opposed the petitioner’s claim for parity in the legal system between Hindus and Parsis in matters relating to matrimonial disputes, including divorce. Petitioner Naomi Sam Irani, through advocate Neela Gokhale, had said the 1936 Act was exasperatingly cumbersome, involving a system akin to jury decision and granted no access to mediation and settlement available to Hindu women under the family court system. The Centre’s affidavit said the 1936 Act was a pre-constitutional legislation and was considered to conform with the customs of the Parsi community. “When initiatives came from the board of trustees of Parsi Panchayat, Bombay, in 1986 in the form of proposals to amend the Act, the Minorities Commission had considered the said proposals and recommended the same to the government. Amendments were carried out in 1988 to make certain provisions of PMD Act similar to Hindu Marriage Act,” it said. However, the Centre did not support Irani’s plea for divorce proceedings in family courts as was available to Hindus. “Parsi community is a special community forming part of Indian societal mosaic and it was felt necessary to protect their values, customs, beliefs and practices in the field of personal law. Parsi community, owing to their scarce numbers, also requires to be protected by way of separate mechanism. A special law (like PMD Act) for that small community, with an intelligibly different or unique structure, is permissible in law,” it said. Irani had moved a Parsi matrimonial suit in 2016 before the Bombay high court seeking dissolution of her 11-year-old marriage, from which the couple has a 10-year-old son and an eight-year-old daughter. Section 18 of PMD Act provides for constitution of special courts in Kolkata, Chennai and Mumbai where the chief justice of the HC concerned would have jurisdiction to appoint a judge who would be aided by five delegates, who together would decide alimony, maintenance as well as custody and maintenance for children and their education. Download The Times of India News App for Latest India News."
" Give all Pakistanis Indian citizenship, PM dares Congress | India News - Times of India","DUMKA/RANCHI: Prime Minister Narendra Modi on Tuesday launched an all-out attack against Congress and other opposition parties over the new citizenship law, challenging them to offer Indian nationality to all Pakistanis. He also dared them to invalidate the law banning triple talaq and revive Article 370 in Jammu & Kashmir. Addressing his tenth and the last election meeting during the Jharkhand poll campaign, Modi told a huge gathering at Bhognadih village in Sahebganj district: “I dare Congress and all its allies to announce before the nation that they are ready to grant Indian citizenship to all the residents of Pakistan. Let them say that, and the country will teach them a lesson. If Congress has the guts, it should also announce that they will re-impose Article 370 in J&K and Ladakh. Himmat hai to bolo zara (If you have the guts, say that). Modi has removed it (Article 370), I challenge you to announce before the nation that you have the courage to bring it back. You (Congress) are misleading the people!” Blaming Congress and other opposition parties for stoking student unrest against Citizenship Amendment Act (CAA), he said: “Stop using others as your shield to practise guerrilla politics. I want to tell Congress and its allies that they should stop playing with the destiny of the nation’s youth. Do not use the youth for your political gains. Do not ruin their future and the dreams of their parents.” Reaching out to the agitating students, he said: “You should consider the importance of education at this crucial juncture of your lives.” Download The Times of India News App for Latest India News."
Opposition flays police action on Jamia students | Patna News - Times of India,"PATNA: Political parties in Bihar had a mixed response to the Delhi Police action against Jamia Millia Islamia University students, who were protesting against the new citizenship law on Sunday. JD(U) leaders condemned the police attack and appealed to the Centre to tackle the protests tactfully. “Look at the non-violence, bravery, and professionalism of delhi police against the “alleged” law breakers!! (sic),” poll strategist and senior JD(U) functionary Prashant Kishor tweeted on Monday. JD (U) spokesperson Rajeev Ranjan Prasad said there is some lack of information or misinformation as well about CAA. “The Centre should take steps to spread awareness about the Act. Besides, it should also ensure that protests, if any, are tackled in a peaceful manner,” Prasad said. Union minister and Begusarai MP Giriraj Singh, on the other hand, said those protesting against Citizenship (Amendment) Act, including the students of Jamia university, have “aches due to several other reasons”. Giriraj told reporters: “The protesters in Jamia university or Kerala or Patna are those who already had aches because of several other reasons. They are those people, who had problem with the law to criminalize instant triple talaq, amendment to Article 370 and 35 (A)…They are, in fact, those people who celebrate victory of Pakistan in a cricket match with India.” Speaking on the issue, former Madhepura MP and Jan Adhikaar Party chief Rajesh Ranjan alias Pappu Yadav said this (NDA) government has no other option left than using baton against students. “The country is run as per the Constitution and not as per the agenda of any political party. A partition-like situation is prevailing in the country, right from Kashmir in north to Kerala in the south and from Assam in east to Gujarat in west. This government is now attacking students in utter frustration as they are unable to stop the voices of protest across the country,” he said. RJD also condemned the police action on Jamia students. “It was evident that the police hand-picked students at Jamia university and thrashed them. The prevailing situation is really bad as the entire country is witnessing violent protests against the policies of Narendra Modi government and they will not be pardoned for their attempts of dividing the country,” RJD spokesperson Mrityunjay Tiwari said. Download The Times of India News App for Latest City News."
 Govt has no data on minorities who faced religious persecution: Ghulam Nabi Azad | India News - Times of India,"NEW DELHI: Leader of Opposition in Rajya Sabha Ghulam Nabi Azad asked on Wednesday why the Citizenship (Amendment) Bill does not include Hindus from Sri Lanka and Christians from Bhutan, as he alleged that the government has no data on persecuted minorities in neighbouring countries. Intervening in the debate on the Citizenship (Amendment Bill), 2019 in the Upper House, the senior Congress leader also asked that if the entire country was happy with the proposed legislation, why protests were taking place in Assam, Tripura, Arunachal Pradesh, Meghalaya and Nagaland. ""Honourable home ministerji, you brought demonetisation, GST, (legislation on) tripple talaq, NRC, Article 370 (related law) and Citizenship (Amendment) Bill in the same pattern. You bring such bills every four or six months to divert the attention of people from unemployment, problems of farmers, poverty....,"" Azad said. The former Union Minister also stressed that Muslims too were persecuted in Afghanistan. Muslim women have been persecuted a lot in Afghanistan, he added. Claiming that lakhs and crores of minorities in Pakistan, Bangladesh and Afghanistan have faced religious persecution, Azad took a jibe at Home Minister Amit Shah by saying that the government does not have any authentic data on such people and was befooling the public. Download The Times of India News App for Latest India News."
" Decision to abrogate Article 370 kindled new hope for development in people of J&amp;K, Ladakh: PM Modi | India News - Times of India","NEW DELHI: Prime Minister Narendra Modi on Friday said that the decision to abrogate Article 370 may have looked ""politically difficult,"" but it has kindled new hope for development in the people of the two Union territories - Jammu and Kashmir, and Ladakh. ""Decision to abrogate article 370 may have looked politically difficult, but this decision has kindled a new hope for development in the people of Jammu and Kashmir, and Ladakh,"" Prime Minister Modi said at an event here. Enumerating several decisions taken by the government, Prime Minister said that scrapping of the Article has given a new ray of hope to the people in the region. Delivering the inaugural address at an event here, the PM said that for any society or any country to progress, conversations are important, read a statement. Conversations lay the foundation for a better future, he said and added that the government is working on present challenges and problems with the mantra of "" Sabka Saath, Sabka Vikas, Sabka Vishwas"". Muslim women are now free from the practice of triple talaq, Modi said. He also referred to the decision on unauthorized colonies in Delhi, which has benefited 40 lakh people. Prime Minister said several such decisions were taken for a better tomorrow, for a 'New India'. The Prime Minister said that the central government is now focusing on districts which are lagging behind in many development indicators of health, sanitation and infrastructure. He said 112 districts are being developed as 'Aspirational Districts', with a focus on every parameter of development and governance, the statement read. He added that the government is undertaking real time monitoring on various parameters, such as malnutrition, access to banking facilities, insurance, electricity and other amenities in these districts. Better future of these 112 districts will ensure better future for the country, he shared. Talking about the Jal Jeevan Mission, Modi said that Centre is connecting 15 crore households with piped water supply. The Prime Minister said government is committed to making India a 5 trillion dollar economy, and is working as an enabler, facilitator and promoter to achieve this target. Several economic reforms such as bank merger, codifying of labour laws, recapitalization of banks, reduction in corporate tax have been undertaken, he said. He also mentioned that India is among the best performers in improving Ease of Doing Business ranking. India has improved 79 ranks over the past five years, he noted. He also spoke about special Rs 25000 crore fund created for funding the stalled housing projects. He said government is also starting Rs 100 lakh crore worth infrastructure projects, the statement added. The Prime Minister mentioned that India ranks 34th in the Travel and Tourism Competitiveness Index. He said that increase in tourism activities leads to creation of job opportunities, particularly for the poor. At the event, he also spoke about the various initiatives being taken to transform the human resource. Government is working with an outcome based, result oriented approach and focusing on the time bound delivery of work, Prime Minister Modi said. He said that the roadmap of the government is, ""right intention, best technology and effective implementation for better future of 130 crore Indians"". Download The Times of India News App for Latest India News."
UP: SI shunted for negligence in triple talaq case probe | Bareilly News - Times of India,"BAREILLY: A woman police sub-inspector was shunted to police lines on Tuesday for alleged negligence in the handling of a triple talaq case. Moradabad inspector general Ramit Sharma ordered action against SI Pooja Yadav on Tuesday as he found that the policewoman had submitted the final report in the case without looking into crucial evidence. He also ordered Rampur SP Ajaypal Sharma to initiate an inquiry against the officer. Sharma said that they had received several complaints of serious nature against Yadav. “Investigation into the triple talaq case revealed gross negligence on the part of the SI. Hence, a fresh probe has been ordered into the matter under another investigating officer,” he added. The action was taken on the basis of a complaint by triple talaq victim Anjum Nigar, a resident of Rampur. On Tuesday, she informed the IG that her husband Zubair Alam, a resident of Moradabad, had given her instant triple talaq near Rampur district court on August 22. On October 17, she approached the police and lodged a police complaint against her husband. SI Yadav was tasked to investigate the matter following which the accused was arrested and sent to jail. On November 1, when the accused moved a bail application, the investigating officer objected to it and recorded her statement that woman’s allegations were found to be true during the inquiry. Therefore, the court refused bail. On November 18, contrary to her previous statements, the police officer submitted the final report in the court giving a clean chit to the accused. Hence, the aggrieved woman pleaded for a fresh probe into the matter and complained against SI Yadav. Download The Times of India News App for Latest City News."
Man gives triple talaq to wife in Jhunjhunu | Jaipur News - Times of India,"JAIPUR: A case of triple talaq was registered at Jhunjhunu district’s Malsisar police station area by a woman who alleged that her husband divorced her after she complained to him about her father-in-law's multiple attempts to molest her. The 25-year-old Ahmedo Banu registered a case against her husband Rafeeq Khan at the police station three days back. Satyapal Yadav, SHO, Malsisar police station told TOI, “The woman alleged that her father-in-law was trying to molest her and when she told her husband about it, he refused to believe her. The husband allegedly said that the complainant was trying to malign his father’s name and there was no truth to her claims.” She also alleged that the she was subjected to domestic abuse on a regular basis by her husband and his family. The case has been registered under the Muslim Women (Protection of Rights on Marriage) Act, 2019. A week back, a woman was given triple talaq and subsequently gang-raped by her father-in-law and a relative at gunpoint in a village under Chopanaki police station in Alwar district. While the gruesome crime was committed on November 22 and a case was registered at Bhiwadi Mahila police station the next day. Download The Times of India News App for Latest City News."
" SC to hear pleas against polygamy, nikah halala among Muslims after winter break | India News - Times of India","NEW DELHI: The Supreme Court Monday said it will hear after the winter break the pleas challenging practices of polygamy and 'nikah halala' among Muslims. The issue was mentioned before a bench comprising Chief Justice S A Bobde and Justices B R Gavai and Surya Kant which said the matter cannot be heard immediately and will be listed on reopening of the apex court after winter break in January 2019. The plea was mentioned by advocate and BJP politician Ashwini Upadhyay, who has sought a direction to declare polygamy and 'nikah halala' among Muslims as unconstitutional and illegal. The apex court in July 2018 had considered the plea and it referred the matter to a Constitution bench that has been already asked to hear a batch of similar petitions. The apex court had issued notice to the Centre on the petition filed by one Farjana and tagged Upadhyay's plea along with a batch of petitions to be heard by the constitution bench. ""Petitioner is filing this petition under Article 32 of the Constitution seeking a writ, order or direction in the nature of mandamus to declare polygamy and nikah halala, practised in Muslim community, illegal and unconstitutional for being violative of Articles 14, 15, 21 and 25 of the Constitution,"" the plea said. The petition by the lawyer further sought a declaration that extra-judicial talaq is a cruelty under Section 498A of the IPC, nikah halala is an offence under Section 375 of the IPC, and polygamy is an offence under Section 494 of the IPC, 1860. The apex court, which on August 22, 2017, had banned the age-old practice of instant 'triple talaq' among Sunni Muslims, had on March 26, 2018 decided to refer to a larger bench a batch of pleas challenging the constitutional validity of polygamy and 'nikah halala' among Muslims. While polygamy allows a Muslim man to have four wives, 'nikah halala' is a process in which a Muslim woman, who wants to re-marry her husband after divorce, has to first marry another person and get a divorce from the second person after consummating the marriage. The pleas were referred to a larger bench by the Supreme Court after an earlier five-judge constitution bench, in its 2017 verdict, had kept open the issue of polygamy and 'nikah halala', while quashing the practice of 'triple talaq'. It had also issued notices to the Law and Justice Ministry, the Minority Affairs Ministry and the National Commission of Women (NCW) at that time. Some petitions have also challenged the practices of 'Nikah Mutah' and 'Nikah Misyar' -- two types of temporary marriages where duration of the relationship is specified and agreed upon in advance. In one of the petitions, one Sameena Begum has said that by virtue of Muslim Personal Law and Section 494 of the Indian Penal Code (marrying again during lifetime of husband or wife) was rendered inapplicable to Muslims and no married woman from the community has the avenue of filing a complaint against her husband for the offence of bigamy. Another plea was filed by one Rani alias Sabnam who alleged that she and her three minor kids have been thrown out of the matrimonial home after her husband re-married. She has sought that the practices of polygamy and 'nikah halala' among Muslims be declared unconstitutional. A similar plea was filed by Delhi-based Nafisa Khan seeking almost same reliefs. She has sought to declare the Dissolution of Muslim Marriages Act, 1939, as unconstitutional and violative of Articles 14, 15, 21 and 25 (freedom of conscience and free profession, practice and propagation of religion) of the Constitution in so far as it fails to secure for Indian Muslim women the protection from bigamy which has been statutorily secured for women in India belonging to other religions. The top court had also allowed Muslim Women Resistance Committee, Kolkata to file an application for impleadment as a party in the hearing. Download The Times of India News App for Latest India News."
"Uttar Pradesh: Man gives triple talaq via WhatsApp, booked | Bareilly News - Times of India","BAREILLY: A resident of Hayatnagar in Sambhal has lodged an FIR against her husband, accusing him of giving her instant triple talaq (ITT) via WhatsApp messenger. The husband, Aligarh native Rafi Siddiqui, currently works in Dubai. Hayatnagar SHO, inspector Ravindra Pratap Singh, said that in her complaint, Ummam Naaz has stated that her husband, Siddiqui, and in-laws, had been demanding a car and cash as dowry. “We’ve lodged an FIR and are investigating the matter,” he said. Naaz said she got married to Siddiqui in 2016, and has lived with him in Dubai for some time. Both come from well to do families. In her police complaint, she also said, “For a while now, my husband and in-laws have been mounting pressure on me to get my dad to buy them a luxury car and pay Rs 25 lakh in cash. When I refused, they stopped talking to me and forced me to leave their Aligarh house. Then on November 20, I received a message on WhatsApp in which my husband gave me ITT.” Since the time she was forced out of Aligarh, Naaz has been staying with her parents at Saraitareen locality under Hayatnagar police station. According to police, after Siddiqui gave Naaz ITT via WhatsApp, a panchayat was held two days ago in which representatives of both families were present, but they couldn’t reach any compromise. “On the basis of the complaint lodged with us, we’ve registered a case under Section 498 (dowry) and relevant sections of the Muslim Women (Protection of rights of marriage) Act, that makes ITT a criminal offence,” the SHO said. Download The Times of India News App for Latest City News."
